"JD","YY","MM","DD","moc","Quarter","qyyyy"
5722,2019,12,1,17.249626,5,"2019-5"
5722.5,2019,12,1,16.536666,5,"2019-5"
5723,2019,12,2,15.844011,5,"2019-5"
5723.5,2019,12,2,15.207583,5,"2019-5"
5724,2019,12,3,14.663944,5,"2019-5"
5724.5,2019,12,3,14.248179,5,"2019-5"
5725,2019,12,4,13.991532,5,"2019-5"
5725.5,2019,12,4,13.918971,5,"2019-5"
5726,2019,12,5,14.046905,5,"2019-5"
5726.5,2019,12,5,14.381283,5,"2019-5"
5727,2019,12,6,14.916293,5,"2019-5"
5727.5,2019,12,6,15.633828,5,"2019-5"
5728,2019,12,7,16.50387,5,"2019-5"
5728.5,2019,12,7,17.48579,5,"2019-5"
5729,2019,12,8,18.530565,5,"2019-5"
5729.5,2019,12,8,19.583756,5,"2019-5"
5730,2019,12,9,20.589054,5,"2019-5"
5730.5,2019,12,9,21.49213,5,"2019-5"
5731,2019,12,10,22.244477,5,"2019-5"
5731.5,2019,12,10,22.806919,5,"2019-5"
5732,2019,12,11,23.152491,5,"2019-5"
5732.5,2019,12,11,23.268414,5,"2019-5"
5733,2019,12,12,23.156994,5,"2019-5"
5733.5,2019,12,12,22.835333,5,"2019-5"
5734,2019,12,13,22.33389,5,"2019-5"
5734.5,2019,12,13,21.693984,5,"2019-5"
5735,2019,12,14,20.964481,5,"2019-5"
5735.5,2019,12,14,20.197935,5,"2019-5"
5736,2019,12,15,19.446525,5,"2019-5"
5736.5,2019,12,15,18.758114,5,"2019-5"
5737,2019,12,16,18.172748,5,"2019-5"
5737.5,2019,12,16,17.719864,5,"2019-5"
5738,2019,12,17,17.416389,5,"2019-5"
5738.5,2019,12,17,17.265872,5,"2019-5"
5739,2019,12,18,17.258677,5,"2019-5"
5739.5,2019,12,18,17.373219,5,"2019-5"
5740,2019,12,19,17.578125,5,"2019-5"
5740.5,2019,12,19,17.83517,5,"2019-5"
5741,2019,12,20,18.102756,5,"2019-5"
5741.5,2019,12,20,18.339648,5,"2019-5"
5742,2019,12,21,18.508675,5,"2019-5"
5742.5,2019,12,21,18.580068,5,"2019-5"
5743,2019,12,22,18.534123,5,"2019-5"
5743.5,2019,12,22,18.362944,5,"2019-5"
5744,2019,12,23,18.071083,5,"2019-5"
5744.5,2019,12,23,17.675005,5,"2019-5"
5745,2019,12,24,17.201428,5,"2019-5"
5745.5,2019,12,24,16.684705,5,"2019-5"
5746,2019,12,25,16.163515,5,"2019-5"
5746.5,2019,12,25,15.677202,5,"2019-5"
5747,2019,12,26,15.26213,5,"2019-5"
5747.5,2019,12,26,14.94841,5,"2019-5"
5748,2019,12,27,14.7573,5,"2019-5"
5748.5,2019,12,27,14.699499,5,"2019-5"
5749,2019,12,28,14.77445,5,"2019-5"
5749.5,2019,12,28,14.970691,5,"2019-5"
5750,2019,12,29,15.267169,5,"2019-5"
5750.5,2019,12,29,15.635381,5,"2019-5"
5751,2019,12,30,16.042137,5,"2019-5"
5751.5,2019,12,30,16.452709,5,"2019-5"
5752,2019,12,31,16.834113,5,"2019-5"
5752.5,2019,12,31,17.158253,5,"2019-5"
5753,2020,1,1,17.404692,2,"2020-2"
5753.5,2020,1,1,17.562837,2,"2020-2"
5754,2020,1,2,17.633327,2,"2020-2"
5754.5,2020,1,2,17.628519,2,"2020-2"
5755,2020,1,3,17.571965,2,"2020-2"
5755.5,2020,1,3,17.496862,2,"2020-2"
5756,2020,1,4,17.443546,2,"2020-2"
5756.5,2020,1,4,17.456138,2,"2020-2"
5757,2020,1,5,17.578579,2,"2020-2"
5757.5,2020,1,5,17.850332,2,"2020-2"
5758,2020,1,6,18.302123,2,"2020-2"
5758.5,2020,1,6,18.95211,2,"2020-2"
5759,2020,1,7,19.802885,2,"2020-2"
5759.5,2020,1,7,20.839665,2,"2020-2"
5760,2020,1,8,22.029943,2,"2020-2"
5760.5,2020,1,8,23.324736,2,"2020-2"
5761,2020,1,9,24.661413,2,"2020-2"
5761.5,2020,1,9,25.967919,2,"2020-2"
5762,2020,1,10,27.168051,2,"2020-2"
5762.5,2020,1,10,28.187306,2,"2020-2"
5763,2020,1,11,28.958754,2,"2020-2"
5763.5,2020,1,11,29.428371,2,"2020-2"
5764,2020,1,12,29.559294,2,"2020-2"
5764.5,2020,1,12,29.334613,2,"2020-2"
5765,2020,1,13,28.758419,2,"2020-2"
5765.5,2020,1,13,27.855068,2,"2020-2"
5766,2020,1,14,26.66678,2,"2020-2"
5766.5,2020,1,14,25.249877,2,"2020-2"
5767,2020,1,15,23.670081,2,"2020-2"
5767.5,2020,1,15,21.997378,2,"2020-2"
5768,2020,1,16,20.300968,2,"2020-2"
5768.5,2020,1,16,18.644738,2,"2020-2"
5769,2020,1,17,17.083662,2,"2020-2"
5769.5,2020,1,17,15.66133,2,"2020-2"
5770,2020,1,18,14.408707,2,"2020-2"
5770.5,2020,1,18,13.344066,2,"2020-2"
5771,2020,1,19,12.473917,2,"2020-2"
5771.5,2020,1,19,11.794659,2,"2020-2"
5772,2020,1,20,11.29467,2,"2020-2"
5772.5,2020,1,20,10.95651,2,"2020-2"
5773,2020,1,21,10.759015,2,"2020-2"
5773.5,2020,1,21,10.679087,2,"2020-2"
5774,2020,1,22,10.693102,2,"2020-2"
5774.5,2020,1,22,10.777933,2,"2020-2"
5775,2020,1,23,10.911645,2,"2020-2"
5775.5,2020,1,23,11.073959,2,"2020-2"
5776,2020,1,24,11.246585,2,"2020-2"
5776.5,2020,1,24,11.413499,2,"2020-2"
5777,2020,1,25,11.561223,2,"2020-2"
5777.5,2020,1,25,11.679096,2,"2020-2"
5778,2020,1,26,11.759538,2,"2020-2"
5778.5,2020,1,26,11.798256,2,"2020-2"
5779,2020,1,27,11.794364,2,"2020-2"
5779.5,2020,1,27,11.750389,2,"2020-2"
5780,2020,1,28,11.672149,2,"2020-2"
5780.5,2020,1,28,11.568516,2,"2020-2"
5781,2020,1,29,11.45108,2,"2020-2"
5781.5,2020,1,29,11.333727,2,"2020-2"
5782,2020,1,30,11.23215,2,"2020-2"
5782.5,2020,1,30,11.163284,2,"2020-2"
5783,2020,1,31,11.14466,2,"2020-2"
5783.5,2020,1,31,11.193639,2,"2020-2"
5784,2020,2,1,11.326535,2,"2020-2"
5784.5,2020,2,1,11.557604,2,"2020-2"
5785,2020,2,2,11.897952,2,"2020-2"
5785.5,2020,2,2,12.354424,2,"2020-2"
5786,2020,2,3,12.928586,2,"2020-2"
5786.5,2020,2,3,13.615939,2,"2020-2"
5787,2020,2,4,14.405487,2,"2020-2"
5787.5,2020,2,4,15.279789,2,"2020-2"
5788,2020,2,5,16.215564,2,"2020-2"
5788.5,2020,2,5,17.184842,2,"2020-2"
5789,2020,2,6,18.156625,2,"2020-2"
5789.5,2020,2,6,19.098897,2,"2020-2"
5790,2020,2,7,19.980827,2,"2020-2"
5790.5,2020,2,7,20.774929,2,"2020-2"
5791,2020,2,8,21.458968,2,"2020-2"
5791.5,2020,2,8,22.017413,2,"2020-2"
5792,2020,2,9,22.442289,2,"2020-2"
5792.5,2020,2,9,22.733339,2,"2020-2"
5793,2020,2,10,22.897479,2,"2020-2"
5793.5,2020,2,10,22.947626,2,"2020-2"
5794,2020,2,11,22.900999,2,"2020-2"
5794.5,2020,2,11,22.777094,2,"2020-2"
5795,2020,2,12,22.595529,2,"2020-2"
5795.5,2020,2,12,22.373997,2,"2020-2"
5796,2020,2,13,22.126526,2,"2020-2"
5796.5,2020,2,13,21.86225,2,"2020-2"
5797,2020,2,14,21.584815,2,"2020-2"
5797.5,2020,2,14,21.292494,2,"2020-2"
5798,2020,2,15,20.979009,2,"2020-2"
5798.5,2020,2,15,20.634978,2,"2020-2"
5799,2020,2,16,20.249818,2,"2020-2"
5799.5,2020,2,16,19.813902,2,"2020-2"
5800,2020,2,17,19.320685,2,"2020-2"
5800.5,2020,2,17,18.768545,2,"2020-2"
5801,2020,2,18,18.162075,2,"2020-2"
5801.5,2020,2,18,17.512625,2,"2020-2"
5802,2020,2,19,16.837998,2,"2020-2"
5802.5,2020,2,19,16.161267,2,"2020-2"
5803,2020,2,20,15.50886,2,"2020-2"
5803.5,2020,2,20,14.908095,2,"2020-2"
5804,2020,2,21,14.384501,2,"2020-2"
5804.5,2020,2,21,13.959244,2,"2020-2"
5805,2020,2,22,13.647016,2,"2020-2"
5805.5,2020,2,22,13.45468,2,"2020-2"
5806,2020,2,23,13.380842,2,"2020-2"
5806.5,2020,2,23,13.416414,2,"2020-2"
5807,2020,2,24,13.54606,2,"2020-2"
5807.5,2020,2,24,13.75032,2,"2020-2"
5808,2020,2,25,14.008051,2,"2020-2"
5808.5,2020,2,25,14.298859,2,"2020-2"
5809,2020,2,26,14.605137,2,"2020-2"
5809.5,2020,2,26,14.913453,2,"2020-2"
5810,2020,2,27,15.215133,2,"2020-2"
5810.5,2020,2,27,15.506014,2,"2020-2"
5811,2020,2,28,15.785512,2,"2020-2"
5811.5,2020,2,28,16.055234,2,"2020-2"
5812,2020,2,29,16.317462,2,"2020-2"
5812.5,2020,2,29,16.573802,2,"2020-2"
5813,2020,3,1,16.824306,2,"2020-2"
5813.5,2020,3,1,17.067209,2,"2020-2"
5814,2020,3,2,17.29935,2,"2020-2"
5814.5,2020,3,2,17.517191,2,"2020-2"
5815,2020,3,3,17.718216,2,"2020-2"
5815.5,2020,3,3,17.902415,2,"2020-2"
5816,2020,3,4,18.07355,2,"2020-2"
5816.5,2020,3,4,18.239858,2,"2020-2"
5817,2020,3,5,18.414003,2,"2020-2"
5817.5,2020,3,5,18.612149,2,"2020-2"
5818,2020,3,6,18.852203,2,"2020-2"
5818.5,2020,3,6,19.15142,2,"2020-2"
5819,2020,3,7,19.523671,2,"2020-2"
5819.5,2020,3,7,19.976786,2,"2020-2"
5820,2020,3,8,20.510359,2,"2020-2"
5820.5,2020,3,8,21.114403,2,"2020-2"
5821,2020,3,9,21.76912,2,"2020-2"
5821.5,2020,3,9,22.445894,2,"2020-2"
5822,2020,3,10,23.109473,2,"2020-2"
5822.5,2020,3,10,23.721106,2,"2020-2"
5823,2020,3,11,24.242303,2,"2020-2"
5823.5,2020,3,11,24.638762,2,"2020-2"
5824,2020,3,12,24.883996,2,"2020-2"
5824.5,2020,3,12,24.962231,2,"2020-2"
5825,2020,3,13,24.870214,2,"2020-2"
5825.5,2020,3,13,24.617722,2,"2020-2"
5826,2020,3,14,24.226694,2,"2020-2"
5826.5,2020,3,14,23.729088,2,"2020-2"
5827,2020,3,15,23.163708,2,"2020-2"
5827.5,2020,3,15,22.572362,2,"2020-2"
5828,2020,3,16,21.99579,2,"2020-2"
5828.5,2020,3,16,21.469828,2,"2020-2"
5829,2020,3,17,21.022221,2,"2020-2"
5829.5,2020,3,17,20.670428,2,"2020-2"
5830,2020,3,18,20.420627,2,"2020-2"
5830.5,2020,3,18,20.267973,2,"2020-2"
5831,2020,3,19,20.198014,2,"2020-2"
5831.5,2020,3,19,20.189056,2,"2020-2"
5832,2020,3,20,20.215133,2,"2020-2"
5832.5,2020,3,20,20.24921,2,"2020-2"
5833,2020,3,21,20.266233,2,"2020-2"
5833.5,2020,3,21,20.24568,2,"2020-2"
5834,2020,3,22,20.173344,2,"2020-2"
5834.5,2020,3,22,20.042195,2,"2020-2"
5835,2020,3,23,19.852273,2,"2020-2"
5835.5,2020,3,23,19.609697,2,"2020-2"
5836,2020,3,24,19.324963,2,"2020-2"
5836.5,2020,3,24,19.010782,2,"2020-2"
5837,2020,3,25,18.679743,2,"2020-2"
5837.5,2020,3,25,18.342117,2,"2020-2"
5838,2020,3,26,18.004042,2,"2020-2"
5838.5,2020,3,26,17.666336,2,"2020-2"
5839,2020,3,27,17.324045,2,"2020-2"
5839.5,2020,3,27,16.966787,2,"2020-2"
5840,2020,3,28,16.579845,2,"2020-2"
5840.5,2020,3,28,16.145869,2,"2020-2"
5841,2020,3,29,15.646993,2,"2020-2"
5841.5,2020,3,29,15.067126,2,"2020-2"
5842,2020,3,30,14.394183,2,"2020-2"
5842.5,2020,3,30,13.622003,2,"2020-2"
5843,2020,3,31,12.751779,2,"2020-2"
5843.5,2020,3,31,11.792886,2,"2020-2"
5844,2020,4,1,10.763023,3,"2020-3"
5844.5,2020,4,1,9.6877078,3,"2020-3"
5845,2020,4,2,8.5991771,3,"2020-3"
5845.5,2020,4,2,7.5348,3,"2020-3"
5846,2020,4,3,6.5351497,3,"2020-3"
5846.5,2020,4,3,5.6418628,3,"2020-3"
5847,2020,4,4,4.8954231,3,"2020-3"
5847.5,2020,4,4,4.3329871,3,"2020-3"
5848,2020,4,5,3.9863499,3,"2020-3"
5848.5,2020,4,5,3.8801363,3,"2020-3"
5849,2020,4,6,4.0302876,3,"2020-3"
5849.5,2020,4,6,4.4429082,3,"2020-3"
5850,2020,4,7,5.1135287,3,"2020-3"
5850.5,2020,4,7,6.0268395,3,"2020-3"
5851,2020,4,8,7.1569369,3,"2020-3"
5851.5,2020,4,8,8.4681155,3,"2020-3"
5852,2020,4,9,9.916216,3,"2020-3"
5852.5,2020,4,9,11.45051,3,"2020-3"
5853,2020,4,10,13.01607,3,"2020-3"
5853.5,2020,4,10,14.556518,3,"2020-3"
5854,2020,4,11,16.017024,3,"2020-3"
5854.5,2020,4,11,17.347358,3,"2020-3"
5855,2020,4,12,18.504789,3,"2020-3"
5855.5,2020,4,12,19.456586,3,"2020-3"
5856,2020,4,13,20.181924,3,"2020-3"
5856.5,2020,4,13,20.672971,3,"2020-3"
5857,2020,4,14,20.935054,3,"2020-3"
5857.5,2020,4,14,20.985847,3,"2020-3"
5858,2020,4,15,20.85363,3,"2020-3"
5858.5,2020,4,15,20.574766,3,"2020-3"
5859,2020,4,16,20.190637,3,"2020-3"
5859.5,2020,4,16,19.744321,3,"2020-3"
5860,2020,4,17,19.277327,3,"2020-3"
5860.5,2020,4,17,18.826691,3,"2020-3"
5861,2020,4,18,18.422688,3,"2020-3"
5861.5,2020,4,18,18.087316,3,"2020-3"
5862,2020,4,19,17.833661,3,"2020-3"
5862.5,2020,4,19,17.66609,3,"2020-3"
5863,2020,4,20,17.581196,3,"2020-3"
5863.5,2020,4,20,17.569291,3,"2020-3"
5864,2020,4,21,17.616271,3,"2020-3"
5864.5,2020,4,21,17.70559,3,"2020-3"
5865,2020,4,22,17.82016,3,"2020-3"
5865.5,2020,4,22,17.943975,3,"2020-3"
5866,2020,4,23,18.063359,3,"2020-3"
5866.5,2020,4,23,18.167731,3,"2020-3"
5867,2020,4,24,18.2499,3,"2020-3"
5867.5,2020,4,24,18.305903,3,"2020-3"
5868,2020,4,25,18.334486,3,"2020-3"
5868.5,2020,4,25,18.336329,3,"2020-3"
5869,2020,4,26,18.313169,3,"2020-3"
5869.5,2020,4,26,18.26694,3,"2020-3"
5870,2020,4,27,18.199086,3,"2020-3"
5870.5,2020,4,27,18.110113,3,"2020-3"
5871,2020,4,28,17.999452,3,"2020-3"
5871.5,2020,4,28,17.865616,3,"2020-3"
5872,2020,4,29,17.706598,3,"2020-3"
5872.5,2020,4,29,17.52042,3,"2020-3"
5873,2020,4,30,17.30571,3,"2020-3"
5873.5,2020,4,30,17.062196,3,"2020-3"
5874,2020,5,1,16.791025,3,"2020-3"
5874.5,2020,5,1,16.494844,3,"2020-3"
5875,2020,5,2,16.177672,3,"2020-3"
5875.5,2020,5,2,15.84458,3,"2020-3"
5876,2020,5,3,15.501289,3,"2020-3"
5876.5,2020,5,3,15.153763,3,"2020-3"
5877,2020,5,4,14.807907,3,"2020-3"
5877.5,2020,5,4,14.469413,3,"2020-3"
5878,2020,5,5,14.143779,3,"2020-3"
5878.5,2020,5,5,13.836485,3,"2020-3"
5879,2020,5,6,13.553236,3,"2020-3"
5879.5,2020,5,6,13.300213,3,"2020-3"
5880,2020,5,7,13.084225,3,"2020-3"
5880.5,2020,5,7,12.912691,3,"2020-3"
5881,2020,5,8,12.793407,3,"2020-3"
5881.5,2020,5,8,12.73407,3,"2020-3"
5882,2020,5,9,12.741594,3,"2020-3"
5882.5,2020,5,9,12.821265,3,"2020-3"
5883,2020,5,10,12.97582,3,"2020-3"
5883.5,2020,5,10,13.20455,3,"2020-3"
5884,2020,5,11,13.502551,3,"2020-3"
5884.5,2020,5,11,13.860231,3,"2020-3"
5885,2020,5,12,14.263177,3,"2020-3"
5885.5,2020,5,12,14.692463,3,"2020-3"
5886,2020,5,13,15.125433,3,"2020-3"
5886.5,2020,5,13,15.536937,3,"2020-3"
5887,2020,5,14,15.900971,3,"2020-3"
5887.5,2020,5,14,16.192592,3,"2020-3"
5888,2020,5,15,16.389943,3,"2020-3"
5888.5,2020,5,15,16.476224,3,"2020-3"
5889,2020,5,16,16.4414,3,"2020-3"
5889.5,2020,5,16,16.283479,3,"2020-3"
5890,2020,5,17,16.009222,3,"2020-3"
5890.5,2020,5,17,15.6342,3,"2020-3"
5891,2020,5,18,15.182153,3,"2020-3"
5891.5,2020,5,18,14.683686,3,"2020-3"
5892,2020,5,19,14.174375,3,"2020-3"
5892.5,2020,5,19,13.692419,3,"2020-3"
5893,2020,5,20,13.27599,3,"2020-3"
5893.5,2020,5,20,12.960484,3,"2020-3"
5894,2020,5,21,12.775866,3,"2020-3"
5894.5,2020,5,21,12.744332,3,"2020-3"
5895,2020,5,22,12.878453,3,"2020-3"
5895.5,2020,5,22,13.179969,3,"2020-3"
5896,2020,5,23,13.639342,3,"2020-3"
5896.5,2020,5,23,14.236114,3,"2020-3"
5897,2020,5,24,14.940073,3,"2020-3"
5897.5,2020,5,24,15.713161,3,"2020-3"
5898,2020,5,25,16.511988,3,"2020-3"
5898.5,2020,5,25,17.290797,3,"2020-3"
5899,2020,5,26,18.004663,3,"2020-3"
5899.5,2020,5,26,18.612679,3,"2020-3"
5900,2020,5,27,19.080911,3,"2020-3"
5900.5,2020,5,27,19.384864,3,"2020-3"
5901,2020,5,28,19.511257,3,"2020-3"
5901.5,2020,5,28,19.458958,3,"2020-3"
5902,2020,5,29,19.238967,3,"2020-3"
5902.5,2020,5,29,18.873431,3,"2020-3"
5903,2020,5,30,18.393756,3,"2020-3"
5903.5,2020,5,30,17.837964,3,"2020-3"
5904,2020,5,31,17.247514,3,"2020-3"
5904.5,2020,5,31,16.663862,3,"2020-3"
5905,2020,6,1,16.125086,3,"2020-3"
5905.5,2020,6,1,15.662862,3,"2020-3"
5906,2020,6,2,15.300091,3,"2020-3"
5906.5,2020,6,2,15.049374,3,"2020-3"
5907,2020,6,3,14.912464,3,"2020-3"
5907.5,2020,6,3,14.880722,3,"2020-3"
5908,2020,6,4,14.93651,3,"2020-3"
5908.5,2020,6,4,15.055327,3,"2020-3"
5909,2020,6,5,15.208485,3,"2020-3"
5909.5,2020,6,5,15.366016,3,"2020-3"
5910,2020,6,6,15.499541,3,"2020-3"
5910.5,2020,6,6,15.584809,3,"2020-3"
5911,2020,6,7,15.603706,3,"2020-3"
5911.5,2020,6,7,15.545545,3,"2020-3"
5912,2020,6,8,15.407584,3,"2020-3"
5912.5,2020,6,8,15.194762,3,"2020-3"
5913,2020,6,9,14.918736,3,"2020-3"
5913.5,2020,6,9,14.596374,3,"2020-3"
5914,2020,6,10,14.247906,3,"2020-3"
5914.5,2020,6,10,13.894924,3,"2020-3"
5915,2020,6,11,13.55848,3,"2020-3"
5915.5,2020,6,11,13.257424,3,"2020-3"
5916,2020,6,12,13.00715,3,"2020-3"
5916.5,2020,6,12,12.818806,3,"2020-3"
5917,2020,6,13,12.698999,3,"2020-3"
5917.5,2020,6,13,12.649956,3,"2020-3"
5918,2020,6,14,12.670063,3,"2020-3"
5918.5,2020,6,14,12.754671,3,"2020-3"
5919,2020,6,15,12.897054,3,"2020-3"
5919.5,2020,6,15,13.08939,3,"2020-3"
5920,2020,6,16,13.323658,3,"2020-3"
5920.5,2020,6,16,13.592378,3,"2020-3"
5921,2020,6,17,13.889125,3,"2020-3"
5921.5,2020,6,17,14.208793,3,"2020-3"
5922,2020,6,18,14.547627,3,"2020-3"
5922.5,2020,6,18,14.903026,3,"2020-3"
5923,2020,6,19,15.273187,3,"2020-3"
5923.5,2020,6,19,15.656649,3,"2020-3"
5924,2020,6,20,16.051794,3,"2020-3"
5924.5,2020,6,20,16.456404,3,"2020-3"
5925,2020,6,21,16.867327,3,"2020-3"
5925.5,2020,6,21,17.280306,3,"2020-3"
5926,2020,6,22,17.690018,3,"2020-3"
5926.5,2020,6,22,18.09032,3,"2020-3"
5927,2020,6,23,18.474687,3,"2020-3"
5927.5,2020,6,23,18.836782,3,"2020-3"
5928,2020,6,24,19.171095,3,"2020-3"
5928.5,2020,6,24,19.473559,3,"2020-3"
5929,2020,6,25,19.742037,3,"2020-3"
5929.5,2020,6,25,19.976629,3,"2020-3"
5930,2020,6,26,20.179702,3,"2020-3"
5930.5,2020,6,26,20.355654,3,"2020-3"
5931,2020,6,27,20.510394,3,"2020-3"
5931.5,2020,6,27,20.650606,3,"2020-3"
5932,2020,6,28,20.782865,3,"2020-3"
5932.5,2020,6,28,20.912715,3,"2020-3"
5933,2020,6,29,21.04381,3,"2020-3"
5933.5,2020,6,29,21.177246,3,"2020-3"
5934,2020,6,30,21.311156,3,"2020-3"
5934.5,2020,6,30,21.440636,3,"2020-3"
5935,2020,7,1,21.558043,3,"2020-3"
5935.5,2020,7,1,21.65362,3,"2020-3"
5936,2020,7,2,21.71643,3,"2020-3"
5936.5,2020,7,2,21.735486,3,"2020-3"
5937,2020,7,3,21.70097,3,"2020-3"
5937.5,2020,7,3,21.605421,3,"2020-3"
5938,2020,7,4,21.444757,3,"2020-3"
5938.5,2020,7,4,21.219024,3,"2020-3"
5939,2020,7,5,20.932781,3,"2020-3"
5939.5,2020,7,5,20.595068,3,"2020-3"
5940,2020,7,6,20.218961,3,"2020-3"
5940.5,2020,7,6,19.820714,3,"2020-3"
5941,2020,7,7,19.418589,3,"2020-3"
5941.5,2020,7,7,19.031449,3,"2020-3"
5942,2020,7,8,18.677236,3,"2020-3"
5942.5,2020,7,8,18.371477,3,"2020-3"
5943,2020,7,9,18.125942,3,"2020-3"
5943.5,2020,7,9,17.947576,3,"2020-3"
5944,2020,7,10,17.837821,3,"2020-3"
5944.5,2020,7,10,17.792417,3,"2020-3"
5945,2020,7,11,17.801716,3,"2020-3"
5945.5,2020,7,11,17.851545,3,"2020-3"
5946,2020,7,12,17.92456,3,"2020-3"
5946.5,2020,7,12,18.002014,3,"2020-3"
5947,2020,7,13,18.065791,3,"2020-3"
5947.5,2020,7,13,18.100509,3,"2020-3"
5948,2020,7,14,18.095481,3,"2020-3"
5948.5,2020,7,14,18.046288,3,"2020-3"
5949,2020,7,15,17.955766,3,"2020-3"
5949.5,2020,7,15,17.834235,3,"2020-3"
5950,2020,7,16,17.698895,3,"2020-3"
5950.5,2020,7,16,17.572379,3,"2020-3"
5951,2020,7,17,17.480586,3,"2020-3"
5951.5,2020,7,17,17.449998,3,"2020-3"
5952,2020,7,18,17.50473,3,"2020-3"
5952.5,2020,7,18,17.663663,3,"2020-3"
5953,2020,7,19,17.937958,3,"2020-3"
5953.5,2020,7,19,18.329248,3,"2020-3"
5954,2020,7,20,18.82872,3,"2020-3"
5954.5,2020,7,20,19.417218,3,"2020-3"
5955,2020,7,21,20.066363,3,"2020-3"
5955.5,2020,7,21,20.740605,3,"2020-3"
5956,2020,7,22,21.399999,3,"2020-3"
5956.5,2020,7,22,22.003443,3,"2020-3"
5957,2020,7,23,22.512055,3,"2020-3"
5957.5,2020,7,23,22.892374,3,"2020-3"
5958,2020,7,24,23.119078,3,"2020-3"
5958.5,2020,7,24,23.176967,3,"2020-3"
5959,2020,7,25,23.062044,3,"2020-3"
5959.5,2020,7,25,22.781604,3,"2020-3"
5960,2020,7,26,22.35334,3,"2020-3"
5960.5,2020,7,26,21.803564,3,"2020-3"
5961,2020,7,27,21.164731,3,"2020-3"
5961.5,2020,7,27,20.472502,3,"2020-3"
5962,2020,7,28,19.76262,3,"2020-3"
5962.5,2020,7,28,19.067906,3,"2020-3"
5963,2020,7,29,18.415629,3,"2020-3"
5963.5,2020,7,29,17.825516,3,"2020-3"
5964,2020,7,30,17.308556,3,"2020-3"
5964.5,2020,7,30,16.866712,3,"2020-3"
5965,2020,7,31,16.493561,3,"2020-3"
5965.5,2020,7,31,16.175757,3,"2020-3"
5966,2020,8,1,15.895181,4,"2020-4"
